OECD,Year,Central Government Debt (Percent of GDP),"Inflation, consumer prices (annual %)","Current account balance (BoP, current US$)",Exports of goods and services (% of GDP),"Foreign direct investment, net inflows (BoP, current US$)","GovernmentExpenditure_Agriculture, forestry, fishing and hunting",GovernmentExpenditure_Communication,GovernmentExpenditure_Defence,GovernmentExpenditure_Education,GovernmentExpenditure_Environment protection,GovernmentExpenditure_Fuel and energy,"GovernmentExpenditure_General economic, commercial and labour affairs",GovernmentExpenditure_General public services,GovernmentExpenditure_Health,GovernmentExpenditure_Housing and community amenities,"GovernmentExpenditure_Mining, manufacturing and construction",GovernmentExpenditure_Other industries,GovernmentExpenditure_Public order and safety,GovernmentExpenditure_RandD Economic affairs,"GovernmentExpenditure_Recreation, culture and religion",GovernmentExpenditure_Social protection,GovernmentExpenditure_Total function,GovernmentExpenditure_Transport,Imports of goods and services (% of GDP),"Labor force participation rate for ages 15-24, total (%)",GDP (current US$),Net migration,Population growth (annual %),Population ages 15-64 (% of total population),Profit tax (% of commercial profits),Urban population (% of total population),Social Spending,Real interest rate (%),Tax revenue (% of GDP),"Labor force, total","Unemployment, total (% of total labor force)",Reelection Frequency (Years),LongInterestRate,DebtQuantile,Central Government Debt (Percent of GDP)_lag1,"Inflation, consumer prices (annual %)_lag1","Current account balance (BoP, current US$)_lag1",Exports of goods and services (% of GDP)_lag1,"Foreign direct investment, net inflows (BoP, current US$)_lag1","GovernmentExpenditure_Agriculture, forestry, fishing and hunting_lag1",GovernmentExpenditure_Communication_lag1,GovernmentExpenditure_Defence_lag1,GovernmentExpenditure_Education_lag1,GovernmentExpenditure_Environment protection_lag1,GovernmentExpenditure_Fuel and energy_lag1,"GovernmentExpenditure_General economic, commercial and labour affairs_lag1",GovernmentExpenditure_General public services_lag1,GovernmentExpenditure_Health_lag1,GovernmentExpenditure_Housing and community amenities_lag1,"GovernmentExpenditure_Mining, manufacturing and construction_lag1",GovernmentExpenditure_Other industries_lag1,GovernmentExpenditure_Public order and safety_lag1,GovernmentExpenditure_RandD Economic affairs_lag1,"GovernmentExpenditure_Recreation, culture and religion_lag1",GovernmentExpenditure_Social protection_lag1,GovernmentExpenditure_Total function_lag1,GovernmentExpenditure_Transport_lag1,Imports of goods and services (% of GDP)_lag1,"Labor force participation rate for ages 15-24, total (%)_lag1",GDP (current US$)_lag1,Net migration_lag1,Population growth (annual %)_lag1,Population ages 15-64 (% of total population)_lag1,Profit tax (% of commercial profits)_lag1,Urban population (% of total population)_lag1,Social Spending_lag1,Real interest rate (%)_lag1,Tax revenue (% of GDP)_lag1,"Labor force, total_lag1","Unemployment, total (% of total labor force)_lag1",Reelection Frequency (Years)_lag1,LongInterestRate_lag1,Overall Deficit (USD),Overall Deficit (USD)_lag1
Slovak Republic,2021,66.427787186778,3.149606299,-5775907897.0,90.7009446,2719672547.0,1729.0,226.875,9404.625,34999.375,6416.25,2604.625,16987.125,36953.75,59801.625,6174.375,234.5,2369.375,11347.625,4770.25,9180.125,145527.5,364936.75,15580.375,91.15650163,26.234,120592000000.0,-8172.0,-0.212358808,66.90896106,9.1,53.82,19.631,-0.1,18.96252033,2771640.0,6.894,5.0,-0.0802351666666666,3,64.629894967854,1.936941267,-470868221.8,84.29834345,-1141703441.0,1713.0,157.625,9077.25,32228.125,5839.875,2401.75,15439.375,33621.875,51752.0,5371.875,259.75,2331.75,10548.375,4472.0,8486.875,140214.25,338469.5,14193.875,83.23582987,28.138,107733000000.0,4350.0,0.085769476,67.3811946,9.1,53.76,19.769,0.827,18.46447556,2711911.0,6.719,5.0,-0.03828775,-22866917579.6036,-19891994985.554802
Slovak Republic,2022,65.193491021065,12.77414636,-11126469603.0,98.95223634,4827084866.0,1729.0,226.875,9404.625,34999.375,6416.25,2604.625,16987.125,36953.75,59801.625,6174.375,234.5,2369.375,11347.625,4770.25,9180.125,145527.5,364936.75,15580.375,104.8987103,26.59,115929000000.0,92314.0,-0.28486096,66.46102511,9.1,53.909,19.057,-1.057,19.43960539,2807100.0,6.143,5.0,2.074054583333333,3,66.427787186778,3.149606299,-5775907897.0,90.7009446,2719672547.0,1729.0,226.875,9404.625,34999.375,6416.25,2604.625,16987.125,36953.75,59801.625,6174.375,234.5,2369.375,11347.625,4770.25,9180.125,145527.5,364936.75,15580.375,91.15650163,26.234,120592000000.0,-8172.0,-0.212358808,66.90896106,9.1,53.82,19.631,-0.1,18.96252033,2771640.0,6.894,5.0,-0.0802351666666666,-22535775195.8231,-22866917579.6036
Slovak Republic,2023,61.484505719417,10.53194766,-2230058931.0,91.9484611,-327742481.7,1729.0,226.875,9404.625,34999.375,6416.25,2604.625,16987.125,36953.75,59801.625,6174.375,234.5,2369.375,11347.625,4770.25,9180.125,145527.5,364936.75,15580.375,90.36593294,27.557,132908000000.0,4933.0,-0.092314851,66.04198998,9.1,54.027,19.057,4.837,19.43960539,2813762.0,5.84,5.0,3.6492019166666654,3,65.193491021065,12.77414636,-11126469603.0,98.95223634,4827084866.0,1729.0,226.875,9404.625,34999.375,6416.25,2604.625,16987.125,36953.75,59801.625,6174.375,234.5,2369.375,11347.625,4770.25,9180.125,145527.5,364936.75,15580.375,104.8987103,26.59,115929000000.0,92314.0,-0.28486096,66.46102511,9.1,53.909,19.057,-1.057,19.43960539,2807100.0,6.143,5.0,2.074054583333333,-25836425794.9912,-22535775195.8231
Slovenia,2010,32.682218932705,1.801170221,-327970644.0,64.84082812,319143932.6,271.0,44.0,717.0,3118.0,323.0,102.0,575.0,2719.0,3305.0,333.0,5.0,102.0,904.0,247.0,1044.0,9252.0,24189.0,1128.0,63.7657473,39.978,47793117241.0,-410.0,0.436079485,69.4944322,15.3,52.658,23.355,5.258,18.21414506,1041131.0,7.248,5.0,3.8325,2,32.682218932705,1.801170221,-327970644.0,64.84082812,319143932.6,271.0,44.0,717.0,3118.0,323.0,102.0,575.0,2719.0,3305.0,333.0,5.0,102.0,904.0,247.0,1044.0,9252.0,24189.0,1128.0,63.7657473,39.978,47793117241.0,-410.0,0.436079485,69.4944322,15.3,52.658,23.355,5.258,18.21414506,1041131.0,7.248,5.0,3.8325,-8705083513.97161,-8705083513.97161
Slovenia,2011,40.899542615055,1.802851719,-395361534.1,70.78294609,875946337.7,290.0,27.0,592.0,3296.0,410.0,106.0,813.0,3058.0,3602.0,327.0,4.0,138.0,939.0,247.0,943.0,10088.0,26234.0,1353.0,69.54940966,37.49,51199194599.0,2190.0,0.207732702,69.22797398,14.6,52.883,23.441,6.356,17.97319536,1019787.0,8.182,5.0,4.970916666666667,2,32.682218932705,1.801170221,-327970644.0,64.84082812,319143932.6,271.0,44.0,717.0,3118.0,323.0,102.0,575.0,2719.0,3305.0,333.0,5.0,102.0,904.0,247.0,1044.0,9252.0,24189.0,1128.0,63.7657473,39.978,47793117241.0,-410.0,0.436079485,69.4944322,15.3,52.658,23.355,5.258,18.21414506,1041131.0,7.248,5.0,3.8325,-9202105034.024837,-8705083513.97161
Slovenia,2012,46.440493320461,2.59741386,647881267.6,73.54534803,33537889.49,287.0,47.0,494.0,2974.0,353.0,60.0,459.0,2749.0,3226.0,350.0,13.0,99.0,806.0,209.0,851.0,9070.0,22988.0,943.0,70.11110054,34.453,46167053954.0,1117.0,0.210024306,68.78805116,14.6,53.108,23.473,6.366,18.02627893,1013512.0,8.852,5.0,5.808333333333334,2,40.899542615055,1.802851719,-395361534.1,70.78294609,875946337.7,290.0,27.0,592.0,3296.0,410.0,106.0,813.0,3058.0,3602.0,327.0,4.0,138.0,939.0,247.0,943.0,10088.0,26234.0,1353.0,69.54940966,37.49,51199194599.0,2190.0,0.207732702,69.22797398,14.6,52.883,23.441,6.356,17.97319536,1019787.0,8.182,5.0,4.970916666666667,-8322178931.511634,-9202105034.024837
Slovenia,2013,60.337066852588,1.769200859,1683248636.0,74.95894637,104022716.6,319.0,26.0,460.0,3112.0,360.0,158.0,5330.0,3112.0,3284.0,355.0,13.0,83.0,874.0,229.0,844.0,9450.0,29179.0,1169.0,70.20984307,33.849,47867056859.0,639.0,0.135726229,68.28436403,13.1,53.332,23.802,4.624,18.10501834,1007876.0,10.116,5.0,5.8116666666666665,2,46.440493320461,2.59741386,647881267.6,73.54534803,33537889.49,287.0,47.0,494.0,2974.0,353.0,60.0,459.0,2749.0,3226.0,350.0,13.0,99.0,806.0,209.0,851.0,9070.0,22988.0,943.0,70.11110054,34.453,46167053954.0,1117.0,0.210024306,68.78805116,14.6,53.108,23.473,6.366,18.02627893,1013512.0,8.852,5.0,5.808333333333334,-8666310244.140179,-8322178931.511634
Slovenia,2014,69.126246871197,0.199343827,2638065330.0,76.65244781,1019380613.0,242.0,15.0,428.0,2984.0,491.0,118.0,1189.0,3681.0,3242.0,439.0,51.0,91.0,822.0,204.0,804.0,9374.0,25420.0,1244.0,69.81925728,33.703,49514466380.0,-70.0,0.098351922,67.74813745,12.7,53.557,23.089,4.458,18.34594705,1014985.0,9.692,5.0,3.27,3,60.337066852588,1.769200859,1683248636.0,74.95894637,104022716.6,319.0,26.0,460.0,3112.0,360.0,158.0,5330.0,3112.0,3284.0,355.0,13.0,83.0,874.0,229.0,844.0,9450.0,29179.0,1169.0,70.20984307,33.849,47867056859.0,639.0,0.135726229,68.28436403,13.1,53.332,23.802,4.624,18.10501834,1007876.0,10.116,5.0,5.8116666666666665,-9083872364.164852,-8666310244.140179
Slovenia,2015,70.211901422045,-0.525552286,1758966420.0,77.66417014,1730147099.0,255.0,9.0,368.0,2406.0,448.0,81.0,709.0,2862.0,2876.0,247.0,7.0,69.0,674.0,171.0,682.0,7881.0,20998.0,1251.0,69.55419757,35.414,42709468275.0,712.0,0.075190689,67.15798999,12.7,53.781,22.65,5.005,18.66623979,1007832.0,8.975,5.0,1.705,3,69.126246871197,0.199343827,2638065330.0,76.65244781,1019380613.0,242.0,15.0,428.0,2984.0,491.0,118.0,1189.0,3681.0,3242.0,439.0,51.0,91.0,822.0,204.0,804.0,9374.0,25420.0,1244.0,69.81925728,33.703,49514466380.0,-70.0,0.098351922,67.74813745,12.7,53.557,23.089,4.458,18.34594705,1014985.0,9.692,5.0,3.27,-7972230763.245477,-9083872364.164852
Slovenia,2016,67.079618318749,-0.054999542,2343966883.0,78.43658667,1446274235.0,232.0,9.0,418.0,2480.0,252.0,148.0,546.0,2956.0,2999.0,179.0,9.0,101.0,762.0,173.0,640.0,7895.0,20666.0,866.0,69.80186141,33.775,44290685824.0,1195.0,0.073197207,66.57067886,12.7,54.02,22.246,5.126,18.80664247,994634.0,8.007,5.0,1.149166666666667,3,70.211901422045,-0.525552286,1758966420.0,77.66417014,1730147099.0,255.0,9.0,368.0,2406.0,448.0,81.0,709.0,2862.0,2876.0,247.0,7.0,69.0,674.0,171.0,682.0,7881.0,20998.0,1251.0,69.55419757,35.414,42709468275.0,712.0,0.075190689,67.15798999,12.7,53.781,22.65,5.005,18.66623979,1007832.0,8.975,5.0,1.705,-8329570264.430654,-7972230763.245477
Slovenia,2017,66.819008028123,1.429107433,3284331611.0,83.88198016,1196228605.0,231.0,13.0,434.0,2641.0,220.0,120.0,412.0,2847.0,3187.0,235.0,4.0,92.0,779.0,182.0,672.0,8277.0,21413.0,1066.0,74.82015568,39.132,48153200135.0,1359.0,0.065159039,65.98542482,12.7,54.273,21.485,2.91,18.50412563,1026118.0,6.573,5.0,0.96,3,67.079618318749,-0.054999542,2343966883.0,78.43658667,1446274235.0,232.0,9.0,418.0,2480.0,252.0,148.0,546.0,2956.0,2999.0,179.0,9.0,101.0,762.0,173.0,640.0,7895.0,20666.0,866.0,69.80186141,33.775,44290685824.0,1195.0,0.073197207,66.57067886,12.7,54.02,22.246,5.126,18.80664247,994634.0,8.007,5.0,1.149166666666667,-8910307234.84573,-8329570264.430654
Slovenia,2018,63.607859110418,1.73860862,3500882326.0,85.56863705,1538137615.0,269.0,16.0,524.0,2914.0,293.0,156.0,433.0,2909.0,3536.0,243.0,0.0,120.0,829.0,204.0,765.0,8987.0,23551.0,1353.0,77.04485692,38.573,53689067640.0,14640.0,0.362584395,65.45251332,12.7,54.541,21.325,2.759,18.68941028,1035839.0,5.116,5.0,0.9308333333333332,3,66.819008028123,1.429107433,3284331611.0,83.88198016,1196228605.0,231.0,13.0,434.0,2641.0,220.0,120.0,412.0,2847.0,3187.0,235.0,4.0,92.0,779.0,182.0,672.0,8277.0,21413.0,1066.0,74.82015568,39.132,48153200135.0,1359.0,0.065159039,65.98542482,12.7,54.273,21.485,2.91,18.50412563,1026118.0,6.573,5.0,0.96,-10034146575.746315,-8910307234.84573
Slovenia,2019,58.787102796453,1.630522608,3478756560.0,84.35705835,2151537534.0,296.0,12.0,525.0,2949.0,308.0,104.0,355.0,2826.0,3608.0,225.0,0.0,126.0,868.0,208.0,754.0,8920.0,23460.0,1376.0,75.68721734,36.226,53909922736.0,16352.0,0.696304046,65.04086152,12.7,54.822,21.472,1.584,18.85073183,1029690.0,4.448,5.0,0.2749999999999999,3,63.607859110418,1.73860862,3500882326.0,85.56863705,1538137615.0,269.0,16.0,524.0,2914.0,293.0,156.0,433.0,2909.0,3536.0,243.0,0.0,120.0,829.0,204.0,765.0,8987.0,23551.0,1353.0,77.04485692,38.573,53689067640.0,14640.0,0.362584395,65.45251332,12.7,54.541,21.325,2.759,18.68941028,1035839.0,5.116,5.0,0.9308333333333332,-10162391504.723558,-10034146575.746315
Slovenia,2020,72.949578474457,-0.054856816,4096721760.0,78.27179999,506269486.8,312.0,14.0,564.0,3057.0,341.0,128.0,1972.0,2862.0,4277.0,312.0,0.0,247.0,938.0,217.0,779.0,10011.0,27476.0,1444.0,69.27720859,31.467,53384760135.0,28514.0,0.669754656,64.74036224,12.7,55.118,24.467,0.827,17.3089221,1031060.0,4.974,5.0,0.079,3,58.787102796453,1.630522608,3478756560.0,84.35705835,2151537534.0,296.0,12.0,525.0,2949.0,308.0,104.0,355.0,2826.0,3608.0,225.0,0.0,126.0,868.0,208.0,754.0,8920.0,23460.0,1376.0,75.68721734,36.226,53909922736.0,16352.0,0.696304046,65.04086152,12.7,54.822,21.472,1.584,18.85073183,1029690.0,4.448,5.0,0.2749999999999999,-9240299069.039005,-10162391504.723558
Slovenia,2021,68.622757034548,1.917065061,2072569849.0,83.97734325,2219247756.0,356.0,14.0,732.0,3501.0,408.0,101.0,1172.0,3203.0,5027.0,334.0,0.0,436.0,1081.0,240.0,885.0,11040.0,30438.0,1908.0,78.1053851,33.858,61529280461.0,2477.0,0.26885197,64.40678327,12.7,55.427,23.657,-0.1,18.68229271,1045883.0,4.747,5.0,0.0708333333333333,3,72.949578474457,-0.054856816,4096721760.0,78.27179999,506269486.8,312.0,14.0,564.0,3057.0,341.0,128.0,1972.0,2862.0,4277.0,312.0,0.0,247.0,938.0,217.0,779.0,10011.0,27476.0,1444.0,69.27720859,31.467,53384760135.0,28514.0,0.669754656,64.74036224,12.7,55.118,24.467,0.827,17.3089221,1031060.0,4.974,5.0,0.079,-11495049840.080856,-9240299069.039005
Slovenia,2022,66.351202989,8.833698867,-617373696.5,93.98266032,2180392923.0,356.0,14.0,732.0,3501.0,408.0,101.0,1172.0,3203.0,5027.0,334.0,0.0,436.0,1081.0,240.0,885.0,11040.0,30438.0,1908.0,92.23693466,35.892,59927702746.0,9014.0,0.189424379,64.0225309,12.7,55.751,22.839,-1.057,18.17641464,1056214.0,4.013,5.0,1.8918333333333333,3,68.622757034548,1.917065061,2072569849.0,83.97734325,2219247756.0,356.0,14.0,732.0,3501.0,408.0,101.0,1172.0,3203.0,5027.0,334.0,0.0,436.0,1081.0,240.0,885.0,11040.0,30438.0,1908.0,78.1053851,33.858,61529280461.0,2477.0,0.26885197,64.40678327,12.7,55.427,23.657,-0.1,18.68229271,1045883.0,4.747,5.0,0.0708333333333333,-10892677297.339626,-11495049840.080856
Slovenia,2023,63.12824248464,7.446877174,3092654472.0,83.2510532,1447634542.0,356.0,14.0,732.0,3501.0,408.0,101.0,1172.0,3203.0,5027.0,334.0,0.0,436.0,1081.0,240.0,885.0,11040.0,30438.0,1908.0,76.84739149,36.341,69148468417.0,5339.0,0.396216783,63.73782333,12.7,56.088,22.839,4.837,18.17641464,1055649.0,3.627,5.0,3.404166666666667,3,66.351202989,8.833698867,-617373696.5,93.98266032,2180392923.0,356.0,14.0,732.0,3501.0,408.0,101.0,1172.0,3203.0,5027.0,334.0,0.0,436.0,1081.0,240.0,885.0,11040.0,30438.0,1908.0,92.23693466,35.892,59927702746.0,9014.0,0.189424379,64.0225309,12.7,55.751,22.839,-1.057,18.17641464,1056214.0,4.013,5.0,1.8918333333333333,-12568681898.683365,-10892677297.339626
Spain,2010,51.382619144614,1.799864577,-52249545356.0,25.82781334,36609340306.0,7847.0,1746.0,14958.0,64283.0,15512.0,2028.0,20205.0,79908.0,94306.0,10091.0,2042.0,4815.0,30710.0,6112.0,23463.0,238169.0,654659.0,37943.0,26.86555663,42.661,1427990000000.0,69406.0,0.460408305,68.18598421,20.7,78.442,24.902,2.311,11.70774274,23496374.0,19.86,4.0,4.250000916666667,3,51.382619144614,1.799864577,-52249545356.0,25.82781334,36609340306.0,7847.0,1746.0,14958.0,64283.0,15512.0,2028.0,20205.0,79908.0,94306.0,10091.0,2042.0,4815.0,30710.0,6112.0,23463.0,238169.0,654659.0,37943.0,26.86555663,42.661,1427990000000.0,69406.0,0.460408305,68.18598421,20.7,78.442,24.902,2.311,11.70774274,23496374.0,19.86,4.0,4.250000916666667,-167184740893.926,-167184740893.926
Spain,2011,58.640146348388,3.196101888,-39975229878.0,29.38841011,26832032515.0,7404.0,1574.0,15527.0,65586.0,14751.0,1867.0,26362.0,92628.0,96471.0,8522.0,1521.0,3803.0,32037.0,6026.0,22328.0,251540.0,683417.0,34956.0,29.12341278,40.923,1487570000000.0,60761.0,0.355338396,67.82234069,1.2,78.673,25.541,1.993,11.70774274,23577641.0,21.391,4.0,5.436894249999999,3,51.382619144614,1.799864577,-52249545356.0,25.82781334,36609340306.0,7847.0,1746.0,14958.0,64283.0,15512.0,2028.0,20205.0,79908.0,94306.0,10091.0,2042.0,4815.0,30710.0,6112.0,23463.0,238169.0,654659.0,37943.0,26.86555663,42.661,1427990000000.0,69406.0,0.460408305,68.18598421,20.7,78.442,24.902,2.311,11.70774274,23496374.0,19.86,4.0,4.250000916666667,-174160185260.418,-167184740893.926
Spain,2012,77.496206008317,2.446127824,735150583.0,31.29973628,20848479096.0,5861.0,1325.0,12456.0,55613.0,12716.0,1961.0,74934.0,88433.0,83170.0,7562.0,879.0,2832.0,27005.0,5156.0,16055.0,236022.0,655360.0,22838.0,29.25429841,39.03,1330990000000.0,-153486.0,0.064925963,67.48347307,1.2,78.902,25.55,2.14,11.70774274,23594672.0,24.788,4.0,5.846537166666667,3,58.640146348388,3.196101888,-39975229878.0,29.38841011,26832032515.0,7404.0,1574.0,15527.0,65586.0,14751.0,1867.0,26362.0,92628.0,96471.0,8522.0,1521.0,3803.0,32037.0,6026.0,22328.0,251540.0,683417.0,34956.0,29.12341278,40.923,1487570000000.0,60761.0,0.355338396,67.82234069,1.2,78.673,25.541,1.993,11.70774274,23577641.0,21.391,4.0,5.436894249999999,-155828229735.126,-174160185260.418
Spain,2013,87.960032409861,1.408581092,28305091327.0,32.75545702,47143326585.0,5769.0,1132.0,13118.0,55922.0,12093.0,4769.0,25317.0,99998.0,84132.0,6295.0,614.0,2772.0,27718.0,5080.0,15504.0,246127.0,628817.0,22039.0,28.91331563,37.782,1362190000000.0,-250741.0,-0.32766904,67.0770392,20.8,79.133,25.705,2.297,13.54572506,23364069.0,26.094,4.0,4.561962083333333,3,77.496206008317,2.446127824,735150583.0,31.29973628,20848479096.0,5861.0,1325.0,12456.0,55613.0,12716.0,1961.0,74934.0,88433.0,83170.0,7562.0,879.0,2832.0,27005.0,5156.0,16055.0,236022.0,655360.0,22838.0,29.25429841,39.03,1330990000000.0,-153486.0,0.064925963,67.48347307,1.2,78.902,25.55,2.14,11.70774274,23594672.0,24.788,4.0,5.846537166666667,-184517883377.814,-155828229735.126
Spain,2014,91.695093394589,-0.151114838,23960356474.0,33.21933993,31972292815.0,5345.0,1113.0,11890.0,56530.0,12546.0,8437.0,16710.0,97896.0,84369.0,6939.0,654.0,2649.0,27475.0,4989.0,15664.0,246119.0,621888.0,22328.0,30.17992221,35.714,1380240000000.0,-97870.0,-0.298951059,66.69309279,21.7,79.366,25.373,1.52,14.04900529,23129083.0,24.442,4.0,2.721831,4,87.960032409861,1.408581092,28305091327.0,32.75545702,47143326585.0,5769.0,1132.0,13118.0,55922.0,12093.0,4769.0,25317.0,99998.0,84132.0,6295.0,614.0,2772.0,27718.0,5080.0,15504.0,246127.0,628817.0,22039.0,28.91331563,37.782,1362190000000.0,-250741.0,-0.32766904,67.0770392,20.8,79.133,25.705,2.297,13.54572506,23364069.0,26.094,4.0,4.561962083333333,-193909368726.69598,-184517883377.814
Spain,2015,91.167121173332,-0.50036571,24569266470.0,33.29868496,23777330434.0,5024.0,1108.0,11557.0,49251.0,10762.0,6008.0,13031.0,77909.0,73770.0,6244.0,584.0,2765.0,24144.0,4471.0,13798.0,205353.0,526887.0,20625.0,30.28335627,34.716,1206160000000.0,-1979.0,-0.077588862,66.46145508,13.4,79.602,24.707,1.537,14.08180574,23079378.0,22.058,4.0,1.7350873333333334,4,91.695093394589,-0.151114838,23960356474.0,33.21933993,31972292815.0,5345.0,1113.0,11890.0,56530.0,12546.0,8437.0,16710.0,97896.0,84369.0,6939.0,654.0,2649.0,27475.0,4989.0,15664.0,246119.0,621888.0,22328.0,30.17992221,35.714,1380240000000.0,-97870.0,-0.298951059,66.69309279,21.7,79.366,25.373,1.52,14.04900529,23129083.0,24.442,4.0,2.721831,-169848581226.584,-193909368726.69598
Spain,2016,90.527865616195,-0.202598,39255536856.0,33.57703298,44962670966.0,4034.0,921.0,12052.0,50179.0,10710.0,4569.0,13739.0,75562.0,74964.0,5511.0,468.0,2106.0,23471.0,4285.0,13643.0,209481.0,523795.0,17679.0,29.61164487,33.043,1243020000000.0,106474.0,0.08443015,66.31436856,12.5,79.84,24.245,2.806,13.68383933,23025284.0,19.635,4.0,1.39330225,4,91.167121173332,-0.50036571,24569266470.0,33.29868496,23777330434.0,5024.0,1108.0,11557.0,49251.0,10762.0,6008.0,13031.0,77909.0,73770.0,6244.0,584.0,2765.0,24144.0,4471.0,13798.0,205353.0,526887.0,20625.0,30.28335627,34.716,1206160000000.0,-1979.0,-0.077588862,66.46145508,13.4,79.602,24.707,1.537,14.08180574,23079378.0,22.058,4.0,1.7350873333333334,-170092335844.766,-169848581226.584
Spain,2017,90.303461013065,1.956076334,37386832125.0,34.90039521,33577736759.0,4317.0,969.0,11719.0,52473.0,11492.0,5174.0,15791.0,72984.0,78300.0,5822.0,757.0,2098.0,24007.0,4443.0,14463.0,218842.0,542546.0,18482.0,31.26705093,33.331,1321750000000.0,201135.0,0.234587923,66.18659823,10.6,80.08,23.927,2.967,13.62664356,22948704.0,17.224,4.0,1.557866,4,90.527865616195,-0.202598,39255536856.0,33.57703298,44962670966.0,4034.0,921.0,12052.0,50179.0,10710.0,4569.0,13739.0,75562.0,74964.0,5511.0,468.0,2106.0,23471.0,4285.0,13643.0,209481.0,523795.0,17679.0,29.61164487,33.043,1243020000000.0,106474.0,0.08443015,66.31436856,12.5,79.84,24.245,2.806,13.68383933,23025284.0,19.635,4.0,1.39330225,-180109618708.3,-170092335844.766
Spain,2018,89.94090337822,1.674981369,26648978232.0,34.87481399,63958429157.0,5073.0,1027.0,12144.0,56409.0,12426.0,5216.0,17808.0,79843.0,85214.0,6213.0,802.0,2323.0,25432.0,4951.0,15985.0,240128.0,594450.0,23036.0,32.13459641,32.992,1431640000000.0,337467.0,0.437982994,66.1319737,10.6,80.321,24.034,2.357,14.12698098,22983128.0,15.255,4.0,1.41935225,4,90.303461013065,1.956076334,37386832125.0,34.90039521,33577736759.0,4317.0,969.0,11719.0,52473.0,11492.0,5174.0,15791.0,72984.0,78300.0,5822.0,757.0,2098.0,24007.0,4443.0,14463.0,218842.0,542546.0,18482.0,31.26705093,33.331,1321750000000.0,201135.0,0.234587923,66.18659823,10.6,80.08,23.927,2.967,13.62664356,22948704.0,17.224,4.0,1.557866,-202246916052.07202,-180109618708.3
Spain,2019,87.976711603974,0.699518994,29751164541.0,34.67556293,30322872791.0,5291.0,1048.0,11796.0,56034.0,12474.0,4286.0,19187.0,75865.0,85001.0,5938.0,759.0,2135.0,25384.0,4670.0,16129.0,242476.0,589573.0,20691.0,31.69066211,32.991,1403500000000.0,464783.0,0.717715637,66.16937653,10.6,80.565,24.647,2.142,13.65874086,23192994.0,14.104,4.0,0.661018325,4,89.94090337822,1.674981369,26648978232.0,34.87481399,63958429157.0,5073.0,1027.0,12144.0,56409.0,12426.0,5216.0,17808.0,79843.0,85214.0,6213.0,802.0,2323.0,25432.0,4951.0,15985.0,240128.0,594450.0,23036.0,32.13459641,32.992,1431640000000.0,337467.0,0.437982994,66.1319737,10.6,80.321,24.034,2.357,14.12698098,22983128.0,15.255,4.0,1.41935225,-191699838397.09998,-202246916052.07202
Spain,2020,107.82813200954,-0.322753017,10566943779.0,30.48102485,37683095972.0,5501.0,1175.0,12048.0,59392.0,12589.0,6577.0,28355.0,75406.0,97661.0,5883.0,813.0,2539.0,26850.0,4842.0,15273.0,283292.0,663354.0,24052.0,28.96510316,29.904,1289780000000.0,236854.0,0.488502132,66.24087666,10.6,80.81,31.184,1.418,13.44669832,22890460.0,15.532,4.0,0.37947763,4,87.976711603974,0.699518994,29751164541.0,34.67556293,30322872791.0,5291.0,1048.0,11796.0,56034.0,12474.0,4286.0,19187.0,75865.0,85001.0,5938.0,759.0,2135.0,25384.0,4670.0,16129.0,242476.0,589573.0,20691.0,31.69066211,32.991,1403500000000.0,464783.0,0.717715637,66.16937653,10.6,80.565,24.647,2.142,13.65874086,23192994.0,14.104,4.0,0.661018325,-173432162237.696,-191699838397.09998
Spain,2021,104.73265591635,3.09313512,11178590910.0,33.75708433,64626902394.0,6347.0,1852.0,13859.0,65804.0,14422.0,7872.0,36709.0,83986.0,104820.0,6970.0,895.0,3915.0,29120.0,5564.0,16868.0,293880.0,722493.0,29085.0,32.76750462,31.547,1461240000000.0,144385.0,0.105799194,66.27830155,10.6,81.056,29.538,-0.092,14.87817631,23438226.0,14.781,4.0,0.3487502333333334,4,107.82813200954,-0.322753017,10566943779.0,30.48102485,37683095972.0,5501.0,1175.0,12048.0,59392.0,12589.0,6577.0,28355.0,75406.0,97661.0,5883.0,813.0,2539.0,26850.0,4842.0,15273.0,283292.0,663354.0,24052.0,28.96510316,29.904,1289780000000.0,236854.0,0.488502132,66.24087666,10.6,80.81,31.184,1.418,13.44669832,22890460.0,15.532,4.0,0.37947763,-217405141019.24402,-173432162237.696
Spain,2022,100.9291015815,8.390576341,4482075203.0,39.75513039,65488854829.0,6347.0,1852.0,13859.0,65804.0,14422.0,7872.0,36709.0,83986.0,104820.0,6970.0,895.0,3915.0,29120.0,5564.0,16868.0,293880.0,722492.0,29085.0,38.87243208,32.707,1446500000000.0,299779.0,0.721481007,66.21609041,10.6,81.304,28.086,-0.656,15.50222076,23733222.0,12.917,4.0,2.198558483333333,4,104.73265591635,3.09313512,11178590910.0,33.75708433,64626902394.0,6347.0,1852.0,13859.0,65804.0,14422.0,7872.0,36709.0,83986.0,104820.0,6970.0,895.0,3915.0,29120.0,5564.0,16868.0,293880.0,722493.0,29085.0,32.76750462,31.547,1461240000000.0,144385.0,0.105799194,66.27830155,10.6,81.056,29.538,-0.092,14.87817631,23438226.0,14.781,4.0,0.3487502333333334,-224238900801.4,-217405141019.24402
